"outbreak_ID","country","epi_unit","season","scan_cluster","unit_size","dead_new","zero"
5097,12,"Backyard","Spring","1.High income",39,15,0
1103,5,"Farm","Spring","1.High income",5200,250,0
446,11,"Farm","Winter","0.High income",6550,50,0
5832,11,"Farm","Spring","1.High income",22750,0,1
2873,11,"Farm","Spring","1.High income",16000,17,0
3749,33,"Farm","Winter","1.High income",4927,500,0
5760,33,"Farm","Autumn","0.High income",8097,42,0
3941,11,"Farm","Spring","1.High income",31910,20,0
2209,11,"Farm","Winter","0.High income",43000,200,0
1652,5,"Farm","Summer","1.High income",3400,200,0
3518,22,"Farm","Spring","0.Lower middle income",2561,2461,0
43,13,"Farm","Autumn","0.High income",57875,17975,0
3120,12,"Farm","Spring","0.High income",19990,74,0
239,7,"Farm","Spring","0.High income",3071,0,1
5523,7,"Farm","Winter","0.High income",80,80,0
5854,7,"Farm","Spring","0.High income",14440,50,0
3640,11,"Farm","Spring","1.High income",1411,41,0
2092,30,"Farm","Spring","0.Upper middle income",10000,0,1
4429,27,"Farm","Summer","0.High income",697,470,0
3206,30,"Farm","Winter","0.Upper middle income",4595,13,0
1704,11,"Farm","Spring","1.High income",10000,200,0
6052,11,"Farm","Winter","0.High income",8500,650,0
2716,29,"Farm","Autumn","0.Upper middle income",21076,315,0
6262,11,"Backyard","Spring","1.High income",730,175,0
5272,11,"Farm","Spring","0.High income",4089,4011,0
1824,31,"Farm","Winter","0.High income",6000,100,0
3935,13,"Farm","Spring","0.High income",33773,200,0
1735,11,"Farm","Spring","0.High income",4400,0,1
1820,30,"Farm","Spring","0.Upper middle income",7040,0,1
4882,24,"Backyard","Spring","0.Lower middle income",28,19,0
5275,11,"Farm","Winter","0.High income",23127,8077,0
1267,11,"Farm","Spring","1.High income",10000,40,0
4651,35,"Farm","Spring","0.Lower middle income",51995,4770,0
3353,27,"Farm","Summer","0.High income",8300,230,0
1112,11,"Farm","Winter","1.High income",554,0,1
1579,33,"Farm","Winter","1.High income",15000,143,0
3816,11,"Farm","Winter","1.High income",11635,11635,0
3810,13,"Farm","Winter","0.High income",53975,52,0
2560,11,"Farm","Winter","0.High income",9140,0,1
5549,20,"Farm","Winter","0.High income",2000,711,0
5982,29,"Farm","Autumn","0.Upper middle income",200,40,0
308,11,"Farm","Spring","1.High income",2335,214,0
5371,20,"Farm","Winter","0.High income",76872,50,0
2634,27,"Backyard","Winter","1.High income",8,1,0
3645,18,"Farm","Autumn","0.High income",997,443,0
1122,31,"Farm","Spring","1.High income",8400,0,1
5894,11,"Farm","Spring","0.High income",114000,290,0
569,11,"Farm","Spring","1.High income",3300,0,1
5076,12,"Backyard","Autumn","0.High income",13,13,0
6245,22,"Backyard","Winter","0.Lower middle income",2150,890,0
4146,11,"Farm","Spring","0.High income",62100,48,0
2142,5,"Farm","Autumn","1.High income",17600,0,1
182,11,"Farm","Spring","1.High income",47766,141,0
3977,17,"Farm","Winter","0.High income",14066,14066,0
2027,7,"Farm","Winter","0.High income",3000,150,0
1120,11,"Farm","Winter","0.High income",1484,0,1
2243,33,"Farm","Spring","1.High income",5400,330,0
4536,11,"Farm","Winter","0.High income",43893,50,0
1872,11,"Farm","Spring","1.High income",7730,0,1
590,34,"Farm","Winter","1.High income",6300,16,0
5208,11,"Farm","Spring","1.High income",5905,34,0
3039,13,"Farm","Spring","0.High income",2811,68,0
140,11,"Farm","Winter","0.High income",662,200,0
1086,12,"Farm","Autumn","0.High income",450,0,1
1638,12,"Farm","Winter","1.High income",11000,100,0
6131,35,"Backyard","Winter","0.Lower middle income",55,25,0
1690,14,"Farm","Autumn","0.Lower middle income",33500,0,1
4839,21,"Farm","Autumn","1.Upper middle income",300,300,0
2964,15,"Farm","Winter","0.Lower middle income",500,15,0
3408,11,"Farm","Spring","1.High income",33500,668,0
2627,23,"Backyard","Spring","1.High income",14,14,0
3019,17,"Farm","Spring","0.High income",12000,8,0
1457,11,"Farm","Winter","1.High income",29500,5000,0
216,29,"Farm","Autumn","1.Upper middle income",15300,500,0
96,25,"Backyard","Winter","0.Upper middle income",260,27,0
3357,30,"Farm","Autumn","0.Upper middle income",5226,9,0
1307,27,"Farm","Spring","0.High income",1554,10,0
2543,17,"Farm","Autumn","1.High income",9000,3,0
1606,7,"Farm","Spring","0.High income",16000,1000,0
2707,11,"Farm","Spring","1.High income",7136,4,0
1526,30,"Farm","Spring","0.Upper middle income",1400,200,0
6111,13,"Backyard","Winter","0.High income",1000,150,0
5769,30,"Farm","Winter","0.Upper middle income",28700,4000,0
3433,22,"Farm","Spring","0.Lower middle income",2000,107,0
3435,24,"Farm","Spring","0.Lower middle income",1600,104,0
3785,35,"Backyard","Spring","0.Lower middle income",117,117,0
5880,33,"Farm","Autumn","0.High income",3800,8,0
598,11,"Farm","Autumn","0.High income",950,18,0
5973,11,"Farm","Winter","0.High income",16000,300,0
1023,13,"Farm","Spring","0.High income",1880,1,0
2995,30,"Farm","Spring","1.Upper middle income",2635,20,0
806,11,"Farm","Winter","0.High income",5845,6,0
461,33,"Farm","Winter","0.High income",13298,55,0
5116,11,"Farm","Winter","0.High income",36069,1261,0
708,11,"Farm","Spring","0.High income",6284,120,0
3806,11,"Farm","Spring","1.High income",53066,44,0
2659,27,"Backyard","Winter","0.High income",20,1,0
2763,13,"Farm","Spring","0.High income",160,15,0
2464,7,"Farm","Winter","0.High income",9500,60,0
1592,7,"Farm","Spring","0.High income",15600,1000,0
2443,18,"Farm","Winter","1.High income",21600,0,1
4953,24,"Farm","Winter","1.Lower middle income",250,162,0
1480,11,"Farm","Spring","1.High income",30000,1500,0
4229,11,"Farm","Spring","1.High income",80000,17,0
3591,11,"Backyard","Spring","1.High income",114,25,0
3110,15,"Farm","Spring","0.Lower middle income",16740,450,0
5520,11,"Farm","Winter","1.High income",7000,310,0
926,17,"Farm","Winter","1.High income",1020,0,1
5833,12,"Farm","Autumn","0.High income",87,5,0
5176,21,"Farm","Spring","1.Upper middle income",16000,1743,0
2608,30,"Backyard","Winter","0.Upper middle income",10,2,0
4082,33,"Farm","Summer","1.High income",27000,40,0
3290,18,"Farm","Winter","0.High income",1700,7,0
4218,20,"Farm","Winter","1.High income",16000,0,1
2672,26,"Backyard","Spring","0.Lower middle income",30,12,0
4714,11,"Farm","Spring","0.High income",3000,750,0
2522,11,"Farm","Spring","1.High income",9000,0,1
3833,13,"Farm","Spring","0.High income",14125,93,0
5121,12,"Farm","Winter","0.High income",549,41,0
4845,13,"Farm","Spring","0.High income",230,25,0
4917,22,"Farm","Spring","0.Lower middle income",146,0,1
900,17,"Farm","Winter","0.High income",1044,0,1
2505,24,"Farm","Winter","0.Lower middle income",120,4,0
2129,26,"Farm","Summer","0.Lower middle income",1480,170,0
5969,12,"Farm","Spring","1.High income",160000,1410,0
2337,7,"Farm","Spring","0.High income",11626,50,0
315,11,"Farm","Winter","0.High income",18427,490,0
2734,17,"Farm","Winter","0.High income",10013,2384,0
600,35,"Farm","Summer","0.Lower middle income",3040,2,0
4432,11,"Farm","Spring","1.High income",700,185,0
375,11,"Farm","Spring","1.High income",13952,4737,0
6175,11,"Backyard","Spring","0.High income",1500,80,0
1971,30,"Farm","Autumn","1.Upper middle income",1000,49,0
2298,2,"Farm","Winter","0.High income",5199,21,0
1834,26,"Farm","Summer","0.Lower middle income",6400,6000,0
5204,11,"Farm","Spring","1.High income",29704,157,0
5931,33,"Farm","Autumn","0.High income",3750,414,0
6006,33,"Backyard","Autumn","1.High income",55,3,0
4048,33,"Farm","Winter","1.High income",13392,110,0
4792,35,"Farm","Winter","0.Lower middle income",1700,950,0
5149,35,"Farm","Summer","0.Lower middle income",10200,200,0
653,13,"Farm","Winter","0.High income",1660,400,0
4592,14,"Backyard","Winter","0.Lower middle income",1420,20,0
2895,14,"Farm","Winter","0.Lower middle income",8500,50,0
2519,13,"Farm","Spring","0.High income",12000,0,1
4392,11,"Farm","Winter","0.High income",468,240,0
1337,11,"Farm","Winter","0.High income",8500,50,0
3186,13,"Farm","Winter","0.High income",24920,592,0
1668,11,"Farm","Spring","0.High income",7000,200,0
1143,11,"Farm","Spring","1.High income",1530,50,0
5952,8,"Farm","Spring","0.High income",3088,4,0
768,11,"Farm","Spring","1.High income",2730,10,0
2471,26,"Farm","Summer","0.Lower middle income",1100,0,1
5951,21,"Farm","Autumn","1.Upper middle income",14700,493,0
3642,24,"Farm","Winter","0.Lower middle income",6500,4591,0
4537,26,"Farm","Summer","0.Lower middle income",191703,30,0
4485,11,"Farm","Winter","1.High income",112021,1000,0
2093,35,"Farm","Spring","0.Lower middle income",4181,0,1
3622,11,"Farm","Spring","1.High income",21060,5634,0
2623,20,"Backyard","Winter","0.High income",14,3,0
782,11,"Farm","Winter","0.High income",10800,0,1
1860,24,"Farm","Winter","0.Lower middle income",3900,0,1
3626,13,"Farm","Autumn","0.High income",3299,7,0
3617,30,"Backyard","Spring","0.Upper middle income",1761,709,0
5591,11,"Farm","Spring","1.High income",34187,472,0
5375,11,"Farm","Winter","0.High income",27984,1100,0
2810,13,"Farm","Spring","0.High income",224,73,0
2854,11,"Farm","Spring","1.High income",1809,80,0
3940,18,"Farm","Autumn","0.High income",21575,21575,0
470,24,"Farm","Summer","0.Lower middle income",6000,100,0
133,13,"Farm","Winter","0.High income",21710,982,0
5111,11,"Farm","Spring","1.High income",9500,120,0
73,11,"Farm","Winter","0.High income",34850,978,0
1645,31,"Farm","Spring","1.High income",19000,2000,0
476,24,"Farm","Winter","0.Lower middle income",30000,1000,0
2101,24,"Farm","Spring","0.Lower middle income",10980,100,0
1673,13,"Farm","Spring","0.High income",27000,400,0
1135,11,"Farm","Spring","1.High income",12000,230,0
6128,18,"Backyard","Winter","1.High income",1040,200,0
3018,33,"Farm","Summer","1.High income",450,14,0
5456,15,"Backyard","Winter","0.Lower middle income",64,64,0
2973,11,"Farm","Spring","1.High income",4800,42,0
497,29,"Backyard","Autumn","0.Upper middle income",35,0,1
4929,11,"Farm","Winter","0.High income",652,0,1
2277,12,"Farm","Winter","1.High income",6950,20,0
2857,35,"Farm","Winter","0.Lower middle income",3330,13,0
3095,7,"Farm","Spring","0.High income",10000,199,0
3340,27,"Farm","Winter","0.High income",5500,0,1
890,7,"Farm","Spring","0.High income",300,0,1
3521,12,"Farm","Spring","1.High income",4772,264,0
168,7,"Farm","Spring","0.High income",16083,3836,0
601,13,"Farm","Spring","0.High income",6520,2,0
4919,30,"Farm","Spring","0.Upper middle income",7726,7726,0
1662,11,"Farm","Spring","1.High income",6000,200,0
2468,11,"Farm","Spring","0.High income",9000,0,1
4422,35,"Farm","Spring","0.Lower middle income",19242,4540,0
4438,6,"Farm","Spring","0.High income",10245,6086,0
5137,26,"Farm","Summer","0.Lower middle income",4372,37,0
3783,11,"Backyard","Winter","0.High income",54,1,0
2793,11,"Farm","Winter","1.High income",4400,366,0
2162,27,"Farm","Winter","0.High income",4800,1600,0
1184,4,"Farm","Spring","1.Upper middle income",2450,10,0
1959,22,"Farm","Spring","0.Lower middle income",8400,0,1
2021,15,"Farm","Spring","0.Lower middle income",720,40,0
1192,11,"Farm","Winter","0.High income",87000,500,0
4644,11,"Farm","Winter","0.High income",1500,100,0
4597,35,"Backyard","Spring","0.Lower middle income",82,82,0
4870,11,"Backyard","Winter","0.High income",72,25,0
41,18,"Farm","Winter","1.High income",36790,15850,0
1006,8,"Farm","Spring","0.High income",2000,0,1
4750,11,"Farm","Spring","1.High income",10000,5100,0
2281,34,"Farm","Autumn","0.High income",20000,0,1
5453,13,"Backyard","Spring","0.High income",52,39,0
135,12,"Farm","Winter","0.High income",53142,420,0
372,12,"Farm","Winter","1.High income",20957,1350,0
3615,4,"Backyard","Winter","1.Upper middle income",123,43,0
3243,14,"Farm","Winter","0.Lower middle income",8160,274,0
2014,11,"Farm","Winter","0.High income",12000,0,1
3091,12,"Farm","Winter","1.High income",4400,3,0
5726,11,"Farm","Spring","1.High income",30000,700,0
3162,16,"Farm","Winter","0.High income",2600,0,1
4824,8,"Farm","Spring","0.High income",2500,32,0
1995,13,"Farm","Autumn","0.High income",900,0,1
6181,5,"Backyard","Summer","0.High income",1638,155,0
3988,23,"Farm","Autumn","0.High income",13233,20,0
5882,33,"Farm","Winter","0.High income",33800,1038,0
4234,35,"Farm","Winter","0.Lower middle income",137000,22,0
4142,11,"Farm","Spring","0.High income",28100,300,0
4183,11,"Farm","Spring","0.High income",72000,400,0
225,35,"Farm","Autumn","0.Lower middle income",2209,34,0
1610,11,"Farm","Winter","0.High income",19000,200,0
5247,5,"Farm","Winter","0.High income",2267,100,0
5729,11,"Farm","Spring","1.High income",20000,150,0
5452,20,"Backyard","Winter","0.High income",97,8,0
1362,29,"Farm","Autumn","0.Upper middle income",1224,0,1
4362,30,"Farm","Winter","0.Upper middle income",114632,0,1
5491,34,"Farm","Spring","1.High income",65518,18,0
2361,11,"Farm","Spring","1.High income",30000,50,0
5700,11,"Farm","Winter","0.High income",22600,1600,0
1033,11,"Farm","Autumn","0.High income",4800,200,0
3926,27,"Farm","Winter","0.High income",5445,5445,0
2070,11,"Farm","Winter","0.High income",12200,0,1
5427,11,"Backyard","Winter","0.High income",1135,40,0
596,13,"Farm","Winter","0.High income",3200,9,0
5802,11,"Farm","Summer","0.High income",27520,18000,0
4202,11,"Farm","Winter","0.High income",110000,400,0
6172,14,"Backyard","Autumn","0.Lower middle income",22,8,0
1559,11,"Farm","Spring","1.High income",1650,0,1
2479,5,"Farm","Autumn","0.High income",10700,700,0
6042,22,"Farm","Winter","0.Lower middle income",52000,5000,0
3128,11,"Farm","Winter","0.High income",4075,300,0
2549,13,"Farm","Spring","0.High income",2310,0,1
2750,11,"Farm","Spring","1.High income",9889,3,0
2402,11,"Farm","Winter","0.High income",4983,0,1
2743,24,"Farm","Spring","0.Lower middle income",10880,11,0
2669,17,"Backyard","Autumn","1.High income",100,20,0
3170,11,"Farm","Spring","1.High income",2190,2,0
4621,24,"Farm","Winter","0.Lower middle income",2500,100,0
965,11,"Farm","Summer","0.High income",4080,0,1
5420,11,"Backyard","Spring","1.High income",1180,46,0
5374,30,"Farm","Summer","0.Upper middle income",62524,28,0
3848,11,"Farm","Spring","0.High income",35159,185,0
2860,4,"Farm","Spring","0.Upper middle income",13500,2000,0
1205,16,"Farm","Winter","0.High income",12500,0,1
5815,11,"Farm","Spring","1.High income",5000,2000,0
5304,33,"Farm","Autumn","1.High income",3960,1534,0
2449,7,"Farm","Winter","0.High income",13500,0,1
4291,27,"Farm","Winter","0.High income",24300,0,1
5478,11,"Farm","Winter","0.High income",4279,869,0
3132,11,"Farm","Spring","1.High income",9980,410,0
2654,11,"Backyard","Spring","1.High income",20,11,0
2853,11,"Farm","Winter","1.High income",227,214,0
2688,27,"Backyard","Spring","0.High income",119,29,0
4722,11,"Farm","Spring","1.High income",2900,185,0
983,16,"Farm","Autumn","0.High income",1700,17,0
3990,18,"Farm","Winter","1.High income",40912,191,0
1552,13,"Farm","Spring","0.High income",4900,50,0
4098,18,"Farm","Winter","1.High income",39000,6,0
1769,11,"Farm","Winter","0.High income",31470,0,1
6162,13,"Backyard","Spring","0.High income",2522,521,0
4981,11,"Farm","Winter","1.High income",100,100,0
3818,12,"Farm","Spring","0.High income",7129,7129,0
1875,35,"Farm","Summer","0.Lower middle income",4100,0,1
5299,12,"Farm","Spring","0.High income",9300,3750,0
631,33,"Farm","Autumn","1.High income",6000,0,1
2616,13,"Backyard","Spring","0.High income",33,28,0
4463,24,"Farm","Winter","0.Lower middle income",20760,100,0
5496,33,"Farm","Summer","0.High income",446,4,0
6059,7,"Farm","Winter","0.High income",9372,64,0
5817,13,"Farm","Winter","0.High income",19960,735,0
3919,11,"Farm","Summer","0.High income",87992,288,0
4625,27,"Farm","Summer","0.High income",1800,198,0
5049,13,"Farm","Winter","1.High income",3938,250,0
304,17,"Farm","Winter","1.High income",6731,997,0
4237,17,"Farm","Autumn","1.High income",20700,0,1
3424,12,"Farm","Winter","1.High income",23500,147,0
5206,11,"Farm","Spring","0.High income",5975,1080,0
4937,11,"Farm","Spring","1.High income",7806,7800,0
4358,7,"Farm","Winter","0.High income",75427,0,1
2929,24,"Farm","Winter","0.Lower middle income",28350,91,0
3238,17,"Farm","Winter","1.High income",5717,0,1
3576,24,"Backyard","Winter","0.Lower middle income",539,60,0
474,12,"Farm","Winter","0.High income",50000,429,0
5846,11,"Farm","Spring","1.High income",141,18,0
161,27,"Farm","Summer","0.High income",11664,1200,0
3234,11,"Farm","Spring","1.High income",58925,0,1
5312,22,"Farm","Spring","0.Lower middle income",3400,120,0
388,11,"Farm","Winter","1.High income",12071,0,1
3461,12,"Farm","Winter","0.High income",8160,52,0
824,11,"Farm","Spring","1.High income",150,0,1
4345,27,"Backyard","Winter","0.High income",40,3,0
2478,35,"Farm","Spring","0.Lower middle income",8000,10,0
4675,7,"Farm","Spring","0.High income",3300,1300,0
5542,17,"Farm","Autumn","1.High income",14800,255,0
4250,11,"Farm","Winter","0.High income",15900,30,0
4510,18,"Farm","Winter","0.High income",23129,20,0
3069,7,"Farm","Winter","0.High income",5600,70,0
1928,21,"Farm","Autumn","1.Upper middle income",30000,2400,0
3512,11,"Farm","Winter","1.High income",20500,731,0
3181,13,"Farm","Autumn","1.High income",105000,250,0
1040,11,"Farm","Spring","1.High income",1800,0,1
4021,11,"Farm","Spring","1.High income",53341,241,0
5628,11,"Farm","Spring","1.High income",61993,2479,0
1174,35,"Farm","Spring","0.Lower middle income",4500,0,1
108,24,"Backyard","Summer","0.Lower middle income",250,10,0
978,22,"Farm","Summer","0.Lower middle income",10000,0,1
4481,27,"Farm","Winter","0.High income",46768,300,0
6121,11,"Backyard","Spring","0.High income",700,41,0
587,11,"Farm","Autumn","0.High income",7500,6,0
1912,11,"Farm","Spring","1.High income",9600,0,1
1786,33,"Farm","Winter","1.High income",18000,0,1
2621,11,"Backyard","Winter","0.High income",15,7,0
1833,10,"Farm","Winter","0.Upper middle income",8444,0,1
4806,11,"Farm","Winter","0.High income",3950,1451,0
5566,24,"Farm","Summer","0.Lower middle income",10000,500,0
1980,11,"Farm","Winter","0.High income",2500,250,0
1110,7,"Farm","Winter","0.High income",8500,23,0
555,4,"Farm","Spring","0.Upper middle income",1632,0,1
1889,24,"Farm","Winter","0.Lower middle income",480,0,1
5442,25,"Backyard","Winter","0.Upper middle income",93,49,0
5901,11,"Farm","Winter","0.High income",550,120,0
1547,11,"Farm","Winter","0.High income",4300,500,0
2752,21,"Farm","Autumn","1.Upper middle income",14823,18,0
4859,11,"Farm","Winter","0.High income",5098,1878,0
961,11,"Farm","Winter","0.High income",4742,0,1
5528,29,"Farm","Autumn","1.Upper middle income",22121,3,0
4508,13,"Farm","Spring","0.High income",4995,392,0
4490,24,"Farm","Spring","0.Lower middle income",26137,20,0
4798,13,"Farm","Winter","0.High income",12800,800,0
539,11,"Farm","Spring","1.High income",2000,0,1
3471,14,"Farm","Autumn","1.Lower middle income",17880,0,1
4258,16,"Farm","Autumn","0.High income",39000,20,0
3440,21,"Farm","Autumn","1.Upper middle income",7388,31,0
4216,24,"Farm","Winter","1.Lower middle income",40000,0,1
1660,11,"Farm","Spring","0.High income",5700,300,0
3747,26,"Farm","Summer","0.Lower middle income",18500,500,0
1425,11,"Farm","Winter","0.High income",4800,20,0
679,11,"Farm","Spring","0.High income",645,4,0
382,24,"Farm","Winter","1.Lower middle income",20052,6462,0
5962,35,"Farm","Spring","0.Lower middle income",4756,238,0
1191,26,"Farm","Spring","0.Lower middle income",6300,1,0
1443,23,"Farm","Spring","1.High income",7200,200,0
3853,11,"Farm","Summer","0.High income",31321,355,0
4865,18,"Farm","Autumn","0.High income",3000,0,1
5527,20,"Farm","Winter","0.High income",629,70,0
48,11,"Farm","Winter","0.High income",55437,34,0
1042,15,"Farm","Winter","0.Lower middle income",9000,0,1
4337,11,"Backyard","Winter","0.High income",40,31,0
4836,11,"Farm","Winter","0.High income",5500,5497,0
645,12,"Farm","Spring","1.High income",2200,15,0
841,30,"Farm","Winter","0.Upper middle income",24000,300,0
5200,20,"Farm","Winter","1.High income",7497,40,0
1584,11,"Farm","Summer","1.High income",20500,1000,0
5658,13,"Farm","Spring","0.High income",3506,0,1
1938,11,"Farm","Spring","0.High income",15100,300,0
5077,17,"Backyard","Spring","0.High income",180,152,0
2607,16,"Backyard","Winter","0.High income",10,2,0
1637,15,"Farm","Winter","0.Lower middle income",14000,0,1
5500,14,"Farm","Autumn","0.Lower middle income",29000,300,0
5722,17,"Farm","Winter","1.High income",33000,928,0
5825,24,"Farm","Winter","0.Lower middle income",182,6,0
4720,11,"Farm","Winter","0.High income",3500,1000,0
5898,5,"Farm","Summer","0.High income",5000,313,0
423,13,"Backyard","Winter","0.High income",61,15,0
3082,11,"Farm","Spring","1.High income",4500,1542,0
1306,13,"Farm","Spring","0.High income",7000,0,1
669,27,"Farm","Winter","1.High income",7038,89,0
2733,27,"Farm","Winter","0.High income",18178,0,1
5113,30,"Farm","Spring","0.Upper middle income",12960,500,0
5524,23,"Farm","Autumn","0.High income",337,123,0
4878,27,"Backyard","Spring","0.High income",93,32,0
1538,11,"Farm","Spring","1.High income",7200,200,0
272,11,"Farm","Spring","1.High income",741,39,0
5662,17,"Farm","Autumn","0.High income",5000,2500,0
3921,13,"Farm","Winter","0.High income",88035,48,0
1419,13,"Farm","Spring","0.High income",9900,20,0
2296,13,"Farm","Spring","0.High income",13000,0,1
3134,11,"Farm","Winter","1.High income",5690,15,0
1253,11,"Farm","Spring","0.High income",3000,0,1
2824,27,"Farm","Summer","0.High income",330,40,0
1232,11,"Farm","Spring","0.High income",2870,50,0
31,7,"Farm","Winter","0.High income",20100,95,0
2586,35,"Farm","Summer","0.Lower middle income",8700,0,1
142,24,"Farm","Winter","0.Lower middle income",2208,35,0
3741,33,"Farm","Autumn","0.High income",8200,115,0
5027,24,"Farm","Winter","0.Lower middle income",5468,258,0
2232,30,"Farm","Autumn","0.Upper middle income",35500,150,0
4225,13,"Farm","Autumn","0.High income",931,3,0
4373,27,"Farm","Winter","0.High income",90746,700,0
4378,11,"Farm","Spring","0.High income",16331,23,0
3305,13,"Farm","Winter","0.High income",2700,200,0
605,23,"Farm","Autumn","0.High income",6950,590,0
2859,33,"Farm","Autumn","0.High income",14850,10,0
3943,34,"Farm","Autumn","0.High income",39639,61,0
1770,24,"Farm","Spring","0.Lower middle income",20000,100,0
1075,13,"Farm","Winter","0.High income",1100,0,1
4303,11,"Farm","Winter","0.High income",10280,9,0
4492,23,"Farm","Summer","0.High income",95169,84,0
4571,13,"Backyard","Spring","0.High income",145,125,0
1643,7,"Farm","Spring","0.High income",4500,0,1
5757,27,"Farm","Winter","0.High income",30000,2386,0
988,34,"Farm","Autumn","0.High income",8800,0,1
215,13,"Farm","Winter","0.High income",13467,102,0
2946,11,"Farm","Spring","0.High income",37000,0,1
5215,11,"Farm","Spring","1.High income",34345,10864,0
2365,12,"Farm","Autumn","0.High income",6800,0,1
6080,11,"Backyard","Winter","0.High income",1485,100,0
4401,35,"Farm","Winter","0.Lower middle income",2995,30,0
902,33,"Farm","Autumn","1.High income",5026,0,1
6037,11,"Farm","Winter","0.High income",150000,10673,0
2569,11,"Farm","Spring","1.High income",12600,0,1
5711,11,"Farm","Winter","0.High income",1487,705,0
5187,14,"Farm","Autumn","1.Lower middle income",21794,20,0
3547,17,"Farm","Autumn","1.High income",3648,62,0
3885,14,"Farm","Winter","0.Lower middle income",7187,7187,0
3614,13,"Backyard","Winter","0.High income",631,573,0
221,34,"Farm","Winter","0.High income",20049,1011,0
1513,23,"Farm","Winter","0.High income",7669,200,0
3975,11,"Farm","Spring","1.High income",25957,500,0
538,11,"Farm","Winter","0.High income",3235,0,1
2370,11,"Farm","Spring","1.High income",3408,2,0
2744,18,"Farm","Winter","0.High income",9329,5,0
4491,7,"Farm","Summer","0.High income",152867,1000,0
668,8,"Farm","Winter","0.High income",141,130,0
3360,8,"Farm","Autumn","0.High income",650,0,1
3208,12,"Farm","Winter","1.High income",42721,13179,0
4266,11,"Farm","Spring","1.High income",60000,60,0
1906,21,"Farm","Autumn","1.Upper middle income",4440,50,0
880,11,"Farm","Spring","0.High income",140,0,1
751,30,"Farm","Winter","0.Upper middle income",4265,105,0
408,5,"Farm","Winter","1.High income",880,0,1
3771,11,"Farm","Winter","0.High income",65000,20,0
218,23,"Farm","Autumn","1.High income",33050,454,0
3703,30,"Backyard","Spring","1.Upper middle income",115,15,0
2883,13,"Farm","Spring","0.High income",7864,0,1
403,22,"Farm","Spring","0.Lower middle income",17688,1658,0
4667,11,"Farm","Spring","0.High income",3000,510,0
4192,12,"Backyard","Autumn","0.High income",48,48,0
2891,31,"Farm","Winter","0.High income",314,0,1
2798,11,"Farm","Spring","1.High income",29722,163,0
1957,11,"Farm","Winter","0.High income",7000,0,1
5539,26,"Farm","Winter","0.Lower middle income",49781,358,0
789,11,"Farm","Summer","0.High income",10000,1000,0
178,11,"Farm","Spring","1.High income",13670,105,0
3931,12,"Farm","Spring","0.High income",101450,607,0
4232,11,"Farm","Spring","1.High income",77900,1030,0
1619,11,"Farm","Winter","1.High income",4400,200,0
1783,27,"Farm","Winter","0.High income",29000,2000,0
5493,11,"Farm","Spring","0.High income",8000,5,0
3732,17,"Farm","Autumn","1.High income",44920,240,0
5822,13,"Farm","Spring","0.High income",39669,3030,0
4856,13,"Farm","Spring","0.High income",800,50,0
4693,13,"Farm","Autumn","0.High income",5000,300,0
2230,11,"Farm","Winter","0.High income",2700,5,0
3701,20,"Backyard","Winter","1.High income",31,3,0
44,35,"Farm","Summer","0.Lower middle income",4750,2570,0
990,13,"Farm","Autumn","1.High income",5310,0,1
2678,13,"Backyard","Spring","0.High income",240,11,0
2553,11,"Farm","Winter","0.High income",9000,0,1
1908,17,"Farm","Autumn","1.High income",3500,0,1
5584,11,"Farm","Spring","1.High income",37300,55,0
2095,23,"Farm","Summer","0.High income",1800,30,0
1084,24,"Farm","Summer","0.Lower middle income",3210,0,1
1323,11,"Farm","Winter","0.High income",4600,50,0
5840,11,"Farm","Winter","0.High income",39000,2396,0
288,11,"Farm","Winter","0.High income",19111,3080,0
6252,11,"Backyard","Spring","0.High income",1700,1010,0
3876,12,"Farm","Winter","1.High income",17981,17981,0
1738,11,"Farm","Spring","1.High income",6000,15,0
3122,7,"Farm","Winter","0.High income",3337,33,0
586,17,"Farm","Winter","1.High income",14000,36,0
881,24,"Farm","Winter","0.Lower middle income",3200,5,0
3224,13,"Farm","Spring","0.High income",7150,71,0
2228,35,"Farm","Spring","0.Lower middle income",11274,30,0
3929,11,"Farm","Spring","0.High income",147272,82,0
1169,35,"Farm","Summer","0.Lower middle income",1625,0,1
160,34,"Farm","Autumn","0.High income",38000,740,0
1327,27,"Farm","Spring","0.High income",20200,200,0
4638,5,"Farm","Autumn","0.High income",1000,100,0
4342,11,"Backyard","Spring","1.High income",21,15,0
1791,27,"Farm","Winter","0.High income",7500,0,1
202,21,"Farm","Winter","0.Upper middle income",3141,29,0
3198,30,"Farm","Spring","0.Upper middle income",620,96,0
1313,30,"Farm","Winter","0.Upper middle income",13510,0,1
1068,11,"Farm","Winter","0.High income",336,3,0
758,24,"Farm","Winter","0.Lower middle income",6300,150,0
3073,11,"Farm","Spring","1.High income",6850,68,0
1876,15,"Farm","Winter","0.Lower middle income",8000,0,1
6098,33,"Backyard","Autumn","0.High income",1950,500,0
3717,17,"Farm","Winter","0.High income",38250,200,0
1802,22,"Farm","Winter","1.Lower middle income",10000,1000,0
3053,17,"Farm","Winter","0.High income",2325,472,0
3612,24,"Backyard","Winter","0.Lower middle income",2753,0,1
6204,13,"Backyard","Autumn","0.High income",1326,450,0
3323,11,"Farm","Winter","0.High income",11714,0,1
4427,11,"Farm","Winter","0.High income",1164,947,0
